idstatefrom,idaction,idstateto,probability,reward
17,26,36,0.06522805190634878,-40.88
17,26,37,0.046686351119294145,-44.900000000000006
17,26,38,0.031011630357678368,-48.92
17,27,27,0.03046014970358628,-3.2000000000000006
17,27,28,0.04599346482714422,-7.219999999999994
17,27,29,0.06445244019766425,-11.239999999999997
17,27,30,0.0838227190874742,-15.26
17,27,31,0.10117268309442701,-19.279999999999994
17,27,32,0.1133297507459617,-23.3
17,27,33,0.11781585587875179,-27.319999999999997
17,27,34,0.11366917147776692,-31.339999999999993
17,27,35,0.1017796116358489,-35.35999999999999
17,27,36,0.08457811996805342,-39.379999999999995
17,27,37,0.06522805190634878,-43.4
17,27,38,0.046686351119294145,-47.42
17,27,39,0.031011630357678368,-51.44
17,28,28,0.03046014970358628,-5.719999999999995
17,28,29,0.04599346482714422,-9.73999999999999
17,28,30,0.06445244019766425,-13.759999999999993
17,28,31,0.0838227190874742,-17.779999999999994
17,28,32,0.10117268309442701,-21.799999999999994
17,28,33,0.1133297507459617,-25.81999999999999
17,28,34,0.11781585587875179,-29.839999999999993
17,28,35,0.11366917147776692,-33.859999999999985
17,28,36,0.1017796116358489,-37.87999999999999
17,28,37,0.08457811996805342,-41.89999999999999
17,28,38,0.06522805190634878,-45.919999999999995
17,28,39,0.046686351119294145,-49.94
17,28,40,0.031011630357678368,-53.959999999999994
17,29,29,0.03046014970358628,-8.240000000000004
17,29,30,0.04599346482714422,-12.260000000000002
17,29,31,0.06445244019766425,-16.28
17,29,32,0.0838227190874742,-20.300000000000004
17,29,33,0.10117268309442701,-24.319999999999997
17,29,34,0.1133297507459617,-28.34
17,29,35,0.11781585587875179,-32.36
17,29,36,0.11366917147776692,-36.379999999999995
17,29,37,0.1017796116358489,-40.4
17,29,38,0.08457811996805342,-44.42
17,29,39,0.06522805190634878,-48.440000000000005
17,29,40,0.046686351119294145,-52.46000000000001
17,29,41,0.031011630357678368,-56.48
17,30,30,0.03046014970358628,-10.76
17,30,31,0.04599346482714422,-14.779999999999994
17,30,32,0.06445244019766425,-18.799999999999997
17,30,33,0.0838227190874742,-22.819999999999997
17,30,34,0.10117268309442701,-26.839999999999993
17,30,35,0.1133297507459617,-30.859999999999992
17,30,36,0.11781585587875179,-34.879999999999995
17,30,37,0.11366917147776692,-38.9
17,30,38,0.1017796116358489,-42.919999999999995
17,30,39,0.08457811996805342,-46.94
17,30,40,0.06522805190634878,-50.96
17,30,41,0.046686351119294145,-54.98
17,30,42,0.031011630357678368,-58.99999999999999
17,31,31,0.03046014970358628,-13.280000000000008
17,31,32,0.04599346482714422,-17.300000000000004
17,31,33,0.06445244019766425,-21.320000000000004
17,31,34,0.0838227190874742,-25.34000000000001
17,31,35,0.10117268309442701,-29.360000000000003
17,31,36,0.1133297507459617,-33.38
17,31,37,0.11781585587875179,-37.400000000000006
17,31,38,0.11366917147776692,-41.42
17,31,39,0.1017796116358489,-45.44
17,31,40,0.08457811996805342,-49.46000000000001
17,31,41,0.06522805190634878,-53.480000000000004
17,31,42,0.046686351119294145,-57.50000000000001
17,31,43,0.031011630357678368,-61.52
17,32,32,0.03046014970358628,-15.800000000000004
17,32,33,0.04599346482714422,-19.819999999999997
17,32,34,0.06445244019766425,-23.84
17,32,35,0.0838227190874742,-27.860000000000003
17,32,36,0.10117268309442701,-31.879999999999995
17,32,37,0.1133297507459617,-35.9
17,32,38,0.11781585587875179,-39.92
17,32,39,0.11366917147776692,-43.94
17,32,40,0.1017796116358489,-47.96
17,32,41,0.08457811996805342,-51.98
17,32,42,0.06522805190634878,-56
17,32,43,0.046686351119294145,-60.02
17,32,44,0.031011630357678368,-64.03999999999999
17,33,33,0.03046014970358628,-18.319999999999997
17,33,34,0.04599346482714422,-22.339999999999993
17,33,35,0.06445244019766425,-26.359999999999996
17,33,36,0.0838227190874742,-30.379999999999992
17,33,37,0.10117268309442701,-34.39999999999999
17,33,38,0.1133297507459617,-38.419999999999995
17,33,39,0.11781585587875179,-42.44
17,33,40,0.11366917147776692,-46.459999999999994
17,33,41,0.1017796116358489,-50.48
17,33,42,0.08457811996805342,-54.49999999999999
17,33,43,0.06522805190634878,-58.519999999999996
17,33,44,0.046686351119294145,-62.54
17,33,45,0.031011630357678368,-66.55999999999999
17,34,34,0.03046014970358628,-20.840000000000007
17,34,35,0.04599346482714422,-24.860000000000003
17,34,36,0.06445244019766425,-28.880000000000003
17,34,37,0.0838227190874742,-32.900000000000006
17,34,38,0.10117268309442701,-36.92
17,34,39,0.1133297507459617,-40.940000000000005
17,34,40,0.11781585587875179,-44.96000000000001
17,34,41,0.11366917147776692,-48.98
17,34,42,0.1017796116358489,-53
17,34,43,0.08457811996805342,-57.02
17,34,44,0.06522805190634878,-61.040000000000006
17,34,45,0.046686351119294145,-65.06
17,34,46,0.031011630357678368,-69.08
17,35,35,0.03046014970358628,-23.360000000000003
17,35,36,0.04599346482714422,-27.379999999999995
17,35,37,0.06445244019766425,-31.4
17,35,38,0.0838227190874742,-35.42
17,35,39,0.10117268309442701,-39.44
17,35,40,0.1133297507459617,-43.459999999999994
17,35,41,0.11781585587875179,-47.48
17,35,42,0.11366917147776692,-51.49999999999999
17,35,43,0.1017796116358489,-55.519999999999996
17,35,44,0.08457811996805342,-59.54
17,35,45,0.06522805190634878,-63.56
17,35,46,0.046686351119294145,-67.58
17,35,47,0.031011630357678368,-71.6
17,36,36,0.03046014970358628,-25.88000000000001
17,36,37,0.04599346482714422,-29.900000000000006
17,36,38,0.06445244019766425,-33.92000000000001
17,36,39,0.0838227190874742,-37.94000000000001
17,36,40,0.10117268309442701,-41.96
17,36,41,0.1133297507459617,-45.980000000000004
17,36,42,0.11781585587875179,-50.00000000000001
17,36,43,0.11366917147776692,-54.02
17,36,44,0.1017796116358489,-58.040000000000006
17,36,45,0.08457811996805342,-62.06000000000001
17,36,46,0.06522805190634878,-66.08000000000001
17,36,47,0.046686351119294145,-70.10000000000001
17,36,48,0.031011630357678368,-74.12
17,37,37,0.03046014970358628,-28.400000000000006
17,37,38,0.04599346482714422,-32.42
17,37,39,0.06445244019766425,-36.440000000000005
17,37,40,0.0838227190874742,-40.46000000000001
17,37,41,0.10117268309442701,-44.48
17,37,42,0.1133297507459617,-48.5
17,37,43,0.11781585587875179,-52.52
17,37,44,0.11366917147776692,-56.53999999999999
17,37,45,0.1017796116358489,-60.56000000000001
17,37,46,0.08457811996805342,-64.58
17,37,47,0.06522805190634878,-68.6
17,37,48,0.046686351119294145,-72.62
17,37,49,0.031011630357678368,-76.64
17,38,38,0.03046014970358628,-30.92
17,38,39,0.04599346482714422,-34.94
17,38,40,0.06445244019766425,-38.96
17,38,41,0.0838227190874742,-42.98
17,38,42,0.10117268309442701,-47
17,38,43,0.1133297507459617,-51.019999999999996
17,38,44,0.11781585587875179,-55.04
17,38,45,0.11366917147776692,-59.059999999999995
17,38,46,0.1017796116358489,-63.080000000000005
17,38,47,0.08457811996805342,-67.1
17,38,48,0.06522805190634878,-71.12
17,38,49,0.046686351119294145,-75.14
17,38,50,0.031011630357678368,-79.16
17,39,39,0.03046014970358628,-33.44000000000001
17,39,40,0.04599346482714422,-37.46000000000001
17,39,41,0.06445244019766425,-41.480000000000004
17,39,42,0.0838227190874742,-45.50000000000001
17,39,43,0.10117268309442701,-49.52000000000001
17,39,44,0.1133297507459617,-53.540000000000006
17,39,45,0.11781585587875179,-57.56000000000001
17,39,46,0.11366917147776692,-61.580000000000005
17,39,47,0.1017796116358489,-65.6
17,39,48,0.08457811996805342,-69.62
17,39,49,0.06522805190634878,-73.64000000000001
17,39,50,0.046686351119294145,-77.66000000000001
17,39,51,0.031011630357678368,-81.68
17,40,40,0.03046014970358628,-35.96000000000001
17,40,41,0.04599346482714422,-39.98
17,40,42,0.06445244019766425,-44
17,40,43,0.0838227190874742,-48.02
17,40,44,0.10117268309442701,-52.04
17,40,45,0.1133297507459617,-56.06
17,40,46,0.11781585587875179,-60.080000000000005
17,40,47,0.11366917147776692,-64.1
17,40,48,0.1017796116358489,-68.12
17,40,49,0.08457811996805342,-72.14
17,40,50,0.06522805190634878,-76.16
17,40,51,0.046686351119294145,-80.18
17,40,52,0.031011630357678368,-84.2
17,41,41,0.03046014970358628,-38.48
17,41,42,0.04599346482714422,-42.49999999999999
17,41,43,0.06445244019766425,-46.519999999999996
17,41,44,0.0838227190874742,-50.540000000000006
17,41,45,0.10117268309442701,-54.55999999999999
17,41,46,0.1133297507459617,-58.58
17,41,47,0.11781585587875179,-62.599999999999994
17,41,48,0.11366917147776692,-66.61999999999999
17,41,49,0.1017796116358489,-70.63999999999999
17,41,50,0.08457811996805342,-74.66
17,41,51,0.06522805190634878,-78.68
17,41,52,0.046686351119294145,-82.7
17,41,53,0.031011630357678368,-86.72
17,42,42,0.03046014970358628,-41.00000000000001
17,42,43,0.04599346482714422,-45.02000000000001
17,42,44,0.06445244019766425,-49.040000000000006
17,42,45,0.0838227190874742,-53.06000000000001
17,42,46,0.10117268309442701,-57.08
17,42,47,0.1133297507459617,-61.1
17,42,48,0.11781585587875179,-65.12
17,42,49,0.11366917147776692,-69.14
17,42,50,0.1017796116358489,-73.16
17,42,51,0.08457811996805342,-77.18
17,42,52,0.06522805190634878,-81.20000000000002
17,42,53,0.046686351119294145,-85.22000000000001
17,42,54,0.031011630357678368,-89.24000000000001
17,43,43,0.03046014970358628,-43.52
17,43,44,0.04599346482714422,-47.54
17,43,45,0.06445244019766425,-51.56
17,43,46,0.0838227190874742,-55.580000000000005
17,43,47,0.10117268309442701,-59.599999999999994
17,43,48,0.1133297507459617,-63.62
17,43,49,0.11781585587875179,-67.64
17,43,50,0.11366917147776692,-71.66
17,43,51,0.1017796116358489,-75.68
17,43,52,0.08457811996805342,-79.7
17,43,53,0.06522805190634878,-83.72
17,43,54,0.046686351119294145,-87.74000000000001
17,43,55,0.031011630357678368,-91.76
17,44,44,0.03046014970358628,-46.04
17,44,45,0.04599346482714422,-50.06
17,44,46,0.06445244019766425,-54.08
17,44,47,0.0838227190874742,-58.099999999999994
17,44,48,0.10117268309442701,-62.12
17,44,49,0.1133297507459617,-66.13999999999999
17,44,50,0.11781585587875179,-70.16
17,44,51,0.11366917147776692,-74.17999999999999
17,44,52,0.1017796116358489,-78.19999999999999
17,44,53,0.08457811996805342,-82.22
17,44,54,0.06522805190634878,-86.24000000000001
17,44,55,0.046686351119294145,-90.26000000000002
17,44,56,0.031011630357678368,-94.28
17,45,45,0.03046014970358628,-48.56000000000001
17,45,46,0.04599346482714422,-52.58000000000001
17,45,47,0.06445244019766425,-56.6
17,45,48,0.0838227190874742,-60.620000000000005
17,45,49,0.10117268309442701,-64.64
17,45,50,0.1133297507459617,-68.66
17,45,51,0.11781585587875179,-72.68
17,45,52,0.11366917147776692,-76.7
17,45,53,0.1017796116358489,-80.72
17,45,54,0.08457811996805342,-84.74000000000001
17,45,55,0.06522805190634878,-88.76000000000002
17,45,56,0.046686351119294145,-92.78000000000002
17,45,57,0.031011630357678368,-96.8
17,46,46,0.03046014970358628,-51.080000000000005
17,46,47,0.04599346482714422,-55.09999999999999
17,46,48,0.06445244019766425,-59.12
17,46,49,0.0838227190874742,-63.14
17,46,50,0.10117268309442701,-67.16
17,46,51,0.1133297507459617,-71.18
17,46,52,0.11781585587875179,-75.2
17,46,53,0.11366917147776692,-79.22
17,46,54,0.1017796116358489,-83.24000000000001
17,46,55,0.08457811996805342,-87.26
17,46,56,0.06522805190634878,-91.28
17,46,57,0.046686351119294145,-95.3
17,46,58,0.031011630357678368,-99.32
17,47,47,0.03046014970358628,-53.60000000000001
17,47,48,0.04599346482714422,-57.62
17,47,49,0.06445244019766425,-61.64000000000001
17,47,50,0.0838227190874742,-65.66000000000001
17,47,51,0.10117268309442701,-69.68
17,47,52,0.1133297507459617,-73.70000000000002
17,47,53,0.11781585587875179,-77.72000000000001
17,47,54,0.11366917147776692,-81.74000000000001
17,47,55,0.1017796116358489,-85.76000000000002
17,47,56,0.08457811996805342,-89.78000000000002
17,47,57,0.06522805190634878,-93.8
17,47,58,0.046686351119294145,-97.82000000000001
17,47,59,0.031011630357678368,-101.84
17,48,48,0.03046014970358628,-56.120000000000005
17,48,49,0.04599346482714422,-60.14
17,48,50,0.06445244019766425,-64.16
17,48,51,0.0838227190874742,-68.18
17,48,52,0.10117268309442701,-72.2
17,48,53,0.1133297507459617,-76.22
17,48,54,0.11781585587875179,-80.24000000000001
17,48,55,0.11366917147776692,-84.26
17,48,56,0.1017796116358489,-88.28
17,48,57,0.08457811996805342,-92.3
17,48,58,0.06522805190634878,-96.32000000000001
17,48,59,0.046686351119294145,-100.33999999999999
17,48,60,0.031011630357678368,-104.36
17,49,49,0.03046014970358628,-58.64
17,49,50,0.04599346482714422,-62.65999999999999
17,49,51,0.06445244019766425,-66.68
17,49,52,0.0838227190874742,-70.7
17,49,53,0.10117268309442701,-74.72
17,49,54,0.1133297507459617,-78.74000000000001
17,49,55,0.11781585587875179,-82.76
17,49,56,0.11366917147776692,-86.78
17,49,57,0.1017796116358489,-90.79999999999998
17,49,58,0.08457811996805342,-94.82
17,49,59,0.06522805190634878,-98.83999999999999
17,49,60,0.046686351119294145,-102.86
17,49,61,0.031011630357678368,-106.88
17,50,50,0.03046014970358628,-61.16000000000001
17,50,51,0.04599346482714422,-65.18
17,50,52,0.06445244019766425,-69.20000000000002
17,50,53,0.0838227190874742,-73.22000000000001
17,50,54,0.10117268309442701,-77.24000000000001
17,50,55,0.1133297507459617,-81.26000000000002
17,50,56,0.11781585587875179,-85.28000000000002
17,50,57,0.11366917147776692,-89.3
17,50,58,0.1017796116358489,-93.32000000000001
17,50,59,0.08457811996805342,-97.33999999999999
17,50,60,0.06522805190634878,-101.36
17,50,61,0.046686351119294145,-105.38000000000001
17,50,62,0.031011630357678368,-109.4
17,51,51,0.03046014970358628,-63.68000000000002
17,51,52,0.04599346482714422,-67.70000000000002
17,51,53,0.06445244019766425,-71.72000000000003
17,51,54,0.0838227190874742,-75.74000000000002
17,51,55,0.10117268309442701,-79.76000000000003
17,51,56,0.1133297507459617,-83.78000000000003
17,51,57,0.11781585587875179,-87.80000000000001
17,51,58,0.11366917147776692,-91.82000000000001
17,51,59,0.1017796116358489,-95.84000000000002
17,51,60,0.08457811996805342,-99.86000000000001
17,51,61,0.06522805190634878,-103.88000000000001
17,51,62,0.046686351119294145,-107.90000000000002
17,51,63,0.031011630357678368,-111.92000000000002
17,52,52,0.03046014970358628,-66.20000000000003
17,52,53,0.04599346482714422,-70.22000000000003
17,52,54,0.06445244019766425,-74.24000000000004
17,52,55,0.0838227190874742,-78.26000000000003
17,52,56,0.10117268309442701,-82.28000000000004
17,52,57,0.1133297507459617,-86.30000000000003
17,52,58,0.11781585587875179,-90.32000000000002
17,52,59,0.11366917147776692,-94.34000000000002
17,52,60,0.1017796116358489,-98.36000000000003
17,52,61,0.08457811996805342,-102.38000000000004
17,52,62,0.06522805190634878,-106.40000000000002
17,52,63,0.046686351119294145,-110.42000000000003
17,52,64,0.031011630357678368,-114.44000000000003
17,53,53,0.03046014970358628,-68.72000000000001
17,53,54,0.04599346482714422,-72.74000000000001
17,53,55,0.06445244019766425,-76.76000000000002
17,53,56,0.0838227190874742,-80.78000000000002
17,53,57,0.10117268309442701,-84.8
17,53,58,0.1133297507459617,-88.82000000000001
17,53,59,0.11781585587875179,-92.84
17,53,60,0.11366917147776692,-96.86
17,53,61,0.1017796116358489,-100.88000000000001
17,53,62,0.08457811996805342,-104.9
17,53,63,0.06522805190634878,-108.92
17,53,64,0.046686351119294145,-112.94000000000001
17,53,65,0.031011630357678368,-116.96000000000001
17,54,54,0.03046014970358628,-71.24000000000002
17,54,55,0.04599346482714422,-75.26000000000002
17,54,56,0.06445244019766425,-79.28000000000003
17,54,57,0.0838227190874742,-83.30000000000001
17,54,58,0.10117268309442701,-87.32000000000001
17,54,59,0.1133297507459617,-91.34000000000002
17,54,60,0.11781585587875179,-95.36000000000001
17,54,61,0.11366917147776692,-99.38000000000001
17,54,62,0.1017796116358489,-103.40000000000002
17,54,63,0.08457811996805342,-107.42
17,54,64,0.06522805190634878,-111.44000000000001
17,54,65,0.046686351119294145,-115.46000000000002
17,54,66,0.031011630357678368,-119.48000000000002
17,55,55,0.03046014970358628,-73.76000000000003
17,55,56,0.04599346482714422,-77.78000000000003
17,55,57,0.06445244019766425,-81.80000000000003
17,55,58,0.0838227190874742,-85.82000000000002
17,55,59,0.10117268309442701,-89.84000000000002
17,55,60,0.1133297507459617,-93.86000000000003
17,55,61,0.11781585587875179,-97.88000000000004
17,55,62,0.11366917147776692,-101.90000000000002
17,55,63,0.1017796116358489,-105.92000000000004
17,55,64,0.08457811996805342,-109.94000000000003
17,55,65,0.06522805190634878,-113.96000000000002
17,55,66,0.046686351119294145,-117.98000000000003
17,55,67,0.031011630357678368,-122.00000000000003
17,56,56,0.03046014970358628,-76.28000000000002
17,56,57,0.04599346482714422,-80.3
17,56,58,0.06445244019766425,-84.32000000000001
17,56,59,0.0838227190874742,-88.34
17,56,60,0.10117268309442701,-92.36
17,56,61,0.1133297507459617,-96.38000000000001
17,56,62,0.11781585587875179,-100.4
17,56,63,0.11366917147776692,-104.42
17,56,64,0.1017796116358489,-108.44000000000001
17,56,65,0.08457811996805342,-112.46000000000001
17,56,66,0.06522805190634878,-116.48
17,56,67,0.046686351119294145,-120.50000000000001
17,56,68,0.031011630357678368,-124.52000000000001
17,57,57,0.03046014970358628,-78.80000000000001
17,57,58,0.04599346482714422,-82.82000000000001
17,57,59,0.06445244019766425,-86.84000000000002
17,57,60,0.0838227190874742,-90.86000000000001
17,57,61,0.10117268309442701,-94.88000000000001
17,57,62,0.1133297507459617,-98.90000000000002
17,57,63,0.11781585587875179,-102.92000000000002
17,57,64,0.11366917147776692,-106.94000000000001
17,57,65,0.1017796116358489,-110.96000000000004
17,57,66,0.08457811996805342,-114.98000000000002
17,57,67,0.06522805190634878,-119.00000000000001
17,57,68,0.046686351119294145,-123.02000000000001
17,57,69,0.031011630357678368,-127.04
17,58,58,0.03046014970358628,-81.32000000000002
17,58,59,0.04599346482714422,-85.34000000000002
17,58,60,0.06445244019766425,-89.36000000000003
17,58,61,0.0838227190874742,-93.38000000000002
17,58,62,0.10117268309442701,-97.40000000000002
17,58,63,0.1133297507459617,-101.42000000000003
17,58,64,0.11781585587875179,-105.44000000000003
17,58,65,0.11366917147776692,-109.46000000000002
17,58,66,0.1017796116358489,-113.48000000000003
17,58,67,0.08457811996805342,-117.50000000000003
17,58,68,0.06522805190634878,-121.52000000000002
17,58,69,0.046686351119294145,-125.54000000000002
17,58,70,0.031011630357678368,-129.56000000000003
17,59,59,0.03046014970358628,-83.84000000000003
17,59,60,0.04599346482714422,-87.86000000000003
17,59,61,0.06445244019766425,-91.88000000000004
17,59,62,0.0838227190874742,-95.90000000000003
17,59,63,0.10117268309442701,-99.92000000000003
17,59,64,0.1133297507459617,-103.94000000000004
17,59,65,0.11781585587875179,-107.96000000000004
17,59,66,0.11366917147776692,-111.98000000000003
17,59,67,0.1017796116358489,-116.00000000000004
17,59,68,0.08457811996805342,-120.02000000000004
17,59,69,0.06522805190634878,-124.04000000000003
17,59,70,0.046686351119294145,-128.06000000000003
17,59,71,0.031011630357678368,-132.08000000000004
17,60,60,0.03046014970358628,-86.36000000000001
17,60,61,0.04599346482714422,-90.38000000000001
17,60,62,0.06445244019766425,-94.40000000000002
17,60,63,0.0838227190874742,-98.42
17,60,64,0.10117268309442701,-102.44000000000001
17,60,65,0.1133297507459617,-106.46000000000002
17,60,66,0.11781585587875179,-110.48000000000002
17,60,67,0.11366917147776692,-114.50000000000001
17,60,68,0.1017796116358489,-118.52000000000002
17,60,69,0.08457811996805342,-122.53999999999999
17,60,70,0.06522805190634878,-126.56000000000002
17,60,71,0.046686351119294145,-130.58
17,60,72,0.031011630357678368,-134.6
17,61,61,0.03046014970358628,-88.88000000000002
17,61,62,0.04599346482714422,-92.90000000000003
17,61,63,0.06445244019766425,-96.92000000000003
17,61,64,0.0838227190874742,-100.94000000000003
17,61,65,0.10117268309442701,-104.96000000000002
17,61,66,0.1133297507459617,-108.98000000000003
17,61,67,0.11781585587875179,-113.00000000000003
17,61,68,0.11366917147776692,-117.02000000000002
17,61,69,0.1017796116358489,-121.04000000000002
17,61,70,0.08457811996805342,-125.06000000000002
17,61,71,0.06522805190634878,-129.08
17,61,72,0.046686351119294145,-133.10000000000002
17,61,73,0.031011630357678368,-137.12
17,62,62,0.03046014970358628,-91.40000000000003
17,62,63,0.04599346482714422,-95.42000000000003
17,62,64,0.06445244019766425,-99.44000000000004
17,62,65,0.0838227190874742,-103.46000000000004
17,62,66,0.10117268309442701,-107.48000000000003
17,62,67,0.1133297507459617,-111.50000000000004
17,62,68,0.11781585587875179,-115.52000000000004
17,62,69,0.11366917147776692,-119.54000000000002
17,62,70,0.1017796116358489,-123.56000000000004
17,62,71,0.08457811996805342,-127.58000000000004
17,62,72,0.06522805190634878,-131.60000000000002
17,62,73,0.046686351119294145,-135.62000000000003
17,62,74,0.031011630357678368,-139.64000000000001
17,63,63,0.03046014970358628,-93.92000000000002
17,63,64,0.04599346482714422,-97.94000000000001
17,63,65,0.06445244019766425,-101.96000000000002
17,63,66,0.0838227190874742,-105.98000000000002
17,63,67,0.10117268309442701,-110.00000000000001
17,63,68,0.1133297507459617,-114.02000000000002
17,63,69,0.11781585587875179,-118.04
17,63,70,0.11366917147776692,-122.06
17,63,71,0.1017796116358489,-126.08000000000001
17,63,72,0.08457811996805342,-130.10000000000002
17,63,73,0.06522805190634878,-134.12
17,63,74,0.046686351119294145,-138.14000000000001
17,63,75,0.031011630357678368,-142.16000000000003
17,64,64,0.03046014970358628,-96.44000000000003
17,64,65,0.04599346482714422,-100.46000000000002
17,64,66,0.06445244019766425,-104.48000000000003
17,64,67,0.0838227190874742,-108.50000000000004
17,64,68,0.10117268309442701,-112.52000000000002
17,64,69,0.1133297507459617,-116.54000000000002
17,64,70,0.11781585587875179,-120.56000000000002
17,64,71,0.11366917147776692,-124.58000000000001
17,64,72,0.1017796116358489,-128.60000000000002
17,64,73,0.08457811996805342,-132.62
17,64,74,0.06522805190634878,-136.64000000000001
17,64,75,0.046686351119294145,-140.66000000000003
17,64,76,0.031011630357678368,-144.68000000000004
17,65,65,0.03046014970358628,-98.96000000000004
17,65,66,0.04599346482714422,-102.98000000000003
17,65,67,0.06445244019766425,-107.00000000000004
17,65,68,0.0838227190874742,-111.02000000000004
17,65,69,0.10117268309442701,-115.04000000000002
17,65,70,0.1133297507459617,-119.06000000000003
17,65,71,0.11781585587875179,-123.08000000000003
17,65,72,0.11366917147776692,-127.10000000000002
17,65,73,0.1017796116358489,-131.12000000000003
17,65,74,0.08457811996805342,-135.14000000000001
17,65,75,0.06522805190634878,-139.16000000000003
17,65,76,0.046686351119294145,-143.18000000000004
17,65,77,0.031011630357678368,-147.20000000000005
17,66,66,0.03046014970358628,-101.48000000000002
17,66,67,0.04599346482714422,-105.50000000000001
17,66,68,0.06445244019766425,-109.52000000000002
17,66,69,0.0838227190874742,-113.54
17,66,70,0.10117268309442701,-117.56
17,66,71,0.1133297507459617,-121.58000000000001
17,66,72,0.11781585587875179,-125.60000000000001
17,66,73,0.11366917147776692,-129.62
17,66,74,0.1017796116358489,-133.64000000000001
17,66,75,0.08457811996805342,-137.66000000000003
17,66,76,0.06522805190634878,-141.68
17,66,77,0.046686351119294145,-145.70000000000002
17,66,78,0.031011630357678368,-149.72
17,67,67,0.03046014970358628,-104.00000000000003
17,67,68,0.04599346482714422,-108.02000000000002
17,67,69,0.06445244019766425,-112.04000000000002
17,67,70,0.0838227190874742,-116.06
17,67,71,0.10117268309442701,-120.08000000000001
17,67,72,0.1133297507459617,-124.10000000000002
17,67,73,0.11781585587875179,-128.12000000000003
17,67,74,0.11366917147776692,-132.14000000000001
17,67,75,0.1017796116358489,-136.16000000000003
17,67,76,0.08457811996805342,-140.18000000000004
17,67,77,0.06522805190634878,-144.20000000000002
17,67,78,0.046686351119294145,-148.22000000000003
17,67,79,0.031011630357678368,-152.24
17,68,68,0.03046014970358628,-106.52000000000004
17,68,69,0.04599346482714422,-110.54
17,68,70,0.06445244019766425,-114.56000000000003
17,68,71,0.0838227190874742,-118.58000000000003
17,68,72,0.10117268309442701,-122.60000000000002
17,68,73,0.1133297507459617,-126.62000000000003
17,68,74,0.11781585587875179,-130.64000000000001
17,68,75,0.11366917147776692,-134.66000000000003
17,68,76,0.1017796116358489,-138.68000000000004
17,68,77,0.08457811996805342,-142.70000000000005
17,68,78,0.06522805190634878,-146.72000000000003
17,68,79,0.046686351119294145,-150.74000000000004
17,68,80,0.031011630357678368,-154.76000000000002
17,69,69,0.03046014970358628,-109.04
17,69,70,0.04599346482714422,-113.05999999999999
17,69,71,0.06445244019766425,-117.08000000000001
17,69,72,0.0838227190874742,-121.10000000000001
17,69,73,0.10117268309442701,-125.12
17,69,74,0.1133297507459617,-129.14000000000001
17,69,75,0.11781585587875179,-133.16000000000003
17,69,76,0.11366917147776692,-137.18
17,69,77,0.1017796116358489,-141.20000000000002
17,69,78,0.08457811996805342,-145.22
17,69,79,0.06522805190634878,-149.24
17,69,80,0.046686351119294145,-153.26000000000002
17,69,81,0.031011630357678368,-157.28000000000003
17,70,70,0.03046014970358628,-111.56000000000002
17,70,71,0.04599346482714422,-115.58000000000001
17,70,72,0.06445244019766425,-119.60000000000002
17,70,73,0.0838227190874742,-123.62000000000002
17,70,74,0.10117268309442701,-127.64000000000001
17,70,75,0.1133297507459617,-131.66000000000003
17,70,76,0.11781585587875179,-135.68000000000004
17,70,77,0.11366917147776692,-139.70000000000002
17,70,78,0.1017796116358489,-143.72000000000003
17,70,79,0.08457811996805342,-147.74
17,70,80,0.06522805190634878,-151.76000000000002
17,70,81,0.046686351119294145,-155.78000000000003
17,70,82,0.031011630357678368,-159.80000000000004
17,71,71,0.03046014970358628,-114.08000000000003
17,71,72,0.04599346482714422,-118.10000000000001
17,71,73,0.06445244019766425,-122.12000000000003
17,71,74,0.0838227190874742,-126.14000000000004
17,71,75,0.10117268309442701,-130.16000000000003
17,71,76,0.1133297507459617,-134.18000000000004
17,71,77,0.11781585587875179,-138.20000000000005
17,71,78,0.11366917147776692,-142.22000000000003
17,71,79,0.1017796116358489,-146.24000000000004
17,71,80,0.08457811996805342,-150.26000000000002
17,71,81,0.06522805190634878,-154.28000000000003
17,71,82,0.046686351119294145,-158.30000000000004
17,71,83,0.031011630357678368,-162.32000000000005
17,72,72,0.03046014970358628,-116.60000000000004
17,72,73,0.04599346482714422,-120.62000000000003
17,72,74,0.06445244019766425,-124.64000000000004
17,72,75,0.0838227190874742,-128.66000000000003
17,72,76,0.10117268309442701,-132.68000000000004
17,72,77,0.1133297507459617,-136.70000000000005
17,72,78,0.11781585587875179,-140.72000000000006
17,72,79,0.11366917147776692,-144.74000000000004
17,72,80,0.1017796116358489,-148.76000000000005
17,72,81,0.08457811996805342,-152.78000000000003
17,72,82,0.06522805190634878,-156.80000000000004
17,72,83,0.046686351119294145,-160.82000000000005
17,72,84,0.031011630357678368,-164.84000000000006
17,73,73,0.03046014970358628,-119.12000000000002
17,73,74,0.04599346482714422,-123.14000000000001
17,73,75,0.06445244019766425,-127.16000000000001
17,73,76,0.0838227190874742,-131.18000000000004
17,73,77,0.10117268309442701,-135.20000000000002
17,73,78,0.1133297507459617,-139.22000000000003
17,73,79,0.11781585587875179,-143.24000000000004
17,73,80,0.11366917147776692,-147.26000000000002
17,73,81,0.1017796116358489,-151.28000000000003
17,73,82,0.08457811996805342,-155.30000000000004
17,73,83,0.06522805190634878,-159.32000000000002
17,73,84,0.046686351119294145,-163.34000000000003
17,73,85,0.031011630357678368,-167.36
